pod,podscheduled,ready,delta_s
microservices-pattern-camera-0,2026-05-21T10:26:57Z,2026-05-21T10:27:22Z,25
microservices-pattern-dashboard-0,2026-05-21T10:26:57Z,2026-05-21T10:30:09Z,192
microservices-pattern-llava-0,2026-05-21T10:26:57Z,2026-05-21T10:37:27Z,630
microservices-pattern-voxtral-0,2026-05-21T10:26:57Z,2026-05-21T10:37:27Z,630
microservices-pattern-yolo-0,2026-05-21T10:26:57Z,2026-05-21T10:29:37Z,160
