timestamp_unix,topic,value
1783687048.813,/benchmark/inference_ms,24.551624
1783687048.857,/benchmark/inference_ms,24.915192
1783687048.902,/benchmark/inference_ms,24.802908
1783687048.948,/benchmark/inference_ms,23.889605
1783687048.994,/benchmark/inference_ms,23.622099
1783687049.039,/benchmark/inference_ms,24.290390
1783687049.086,/benchmark/inference_ms,24.415791
1783687049.128,/benchmark/inference_ms,23.580723
1783687049.174,/benchmark/inference_ms,23.671057
1783687049.221,/benchmark/inference_ms,24.242582
1783687049.264,/benchmark/inference_ms,24.145308
1783687049.308,/benchmark/inference_ms,23.729231
1783687049.355,/benchmark/inference_ms,24.456333
1783687049.401,/benchmark/inference_ms,24.090302
1783687049.445,/benchmark/inference_ms,23.623251
1783687049.489,/benchmark/inference_ms,23.586773
1783687049.534,/benchmark/inference_ms,24.678787
1783687049.582,/benchmark/inference_ms,24.274229
1783687049.626,/benchmark/inference_ms,23.473209
1783687049.672,/benchmark/inference_ms,23.954948
1783687049.718,/benchmark/inference_ms,24.094303
1783687049.761,/benchmark/inference_ms,23.564117
1783687049.807,/benchmark/inference_ms,23.445978
1783687049.852,/benchmark/inference_ms,23.957445
1783687049.898,/benchmark/inference_ms,24.176987
1783687049.942,/benchmark/inference_ms,23.713390
1783687049.989,/benchmark/inference_ms,24.361809
1783687050.034,/benchmark/inference_ms,23.945669
1783687050.081,/benchmark/inference_ms,24.166012
1783687050.126,/benchmark/inference_ms,23.631924
1783687050.168,/benchmark/inference_ms,24.009346
1783687050.213,/benchmark/inference_ms,24.018530
1783687050.258,/benchmark/inference_ms,23.491545
1783687050.303,/benchmark/inference_ms,24.245304
1783687050.348,/benchmark/inference_ms,24.052160
1783687050.393,/benchmark/inference_ms,23.823818
1783687050.440,/benchmark/inference_ms,23.585590
1783687050.483,/benchmark/inference_ms,24.046497
1783687050.528,/benchmark/inference_ms,23.989923
1783687050.572,/benchmark/inference_ms,23.956646
1783687050.619,/benchmark/inference_ms,24.294550
1783687050.668,/benchmark/inference_ms,24.210875
1783687050.708,/benchmark/inference_ms,23.818155
1783687050.753,/benchmark/inference_ms,24.199963
1783687050.799,/benchmark/inference_ms,24.240088
1783687050.844,/benchmark/inference_ms,23.897129
1783687050.892,/benchmark/inference_ms,23.856361
1783687050.934,/benchmark/inference_ms,23.702257
1783687050.980,/benchmark/inference_ms,24.329525
1783687051.024,/benchmark/inference_ms,23.669716
1783687051.071,/benchmark/inference_ms,24.297592
1783687051.115,/benchmark/inference_ms,23.859978
1783687051.159,/benchmark/inference_ms,23.722416
1783687051.204,/benchmark/inference_ms,23.338913
1783687051.252,/benchmark/inference_ms,23.704433
1783687051.297,/benchmark/inference_ms,23.688595
1783687051.343,/benchmark/inference_ms,23.833708
1783687051.386,/benchmark/inference_ms,23.954950
1783687051.432,/benchmark/inference_ms,23.765455
