timestamp_unix,topic,value
1783690777.425,/camera/frames_published,65754.000000
1783690777.434,/camera/frames_published,65755.000000
1783690777.443,/camera/frames_published,65756.000000
1783690777.462,/camera/frames_published,65757.000000
1783690777.463,/camera/frames_published,65758.000000
1783690777.473,/camera/frames_published,65759.000000
1783690777.483,/camera/frames_published,65760.000000
1783690777.492,/camera/frames_published,65761.000000
1783690777.502,/camera/frames_published,65762.000000
1783690777.512,/camera/frames_published,65763.000000
1783690777.521,/camera/frames_published,65764.000000
1783690777.548,/camera/frames_published,65765.000000
1783690777.558,/camera/frames_published,65766.000000
1783690777.568,/camera/frames_published,65767.000000
1783690777.588,/camera/frames_published,65768.000000
1783690777.588,/camera/frames_published,65769.000000
1783690777.601,/camera/frames_published,65770.000000
1783690777.610,/camera/frames_published,65771.000000
1783690777.619,/camera/frames_published,65772.000000
1783690777.630,/camera/frames_published,65773.000000
1783690777.639,/camera/frames_published,65774.000000
1783690777.649,/camera/frames_published,65775.000000
1783690777.659,/camera/frames_published,65776.000000
1783690777.678,/camera/frames_published,65777.000000
1783690777.679,/camera/frames_published,65778.000000
1783690777.688,/camera/frames_published,65779.000000
1783690777.697,/camera/frames_published,65780.000000
1783690777.707,/camera/frames_published,65781.000000
1783690777.716,/camera/frames_published,65782.000000
1783690777.726,/camera/frames_published,65783.000000
1783690777.745,/camera/frames_published,65784.000000
1783690777.745,/camera/frames_published,65785.000000
1783690777.766,/camera/frames_published,65786.000000
1783690777.767,/camera/frames_published,65787.000000
1783690777.790,/camera/frames_published,65788.000000
1783690777.807,/camera/frames_published,65789.000000
1783690777.810,/camera/frames_published,65790.000000
1783690777.820,/camera/frames_published,65791.000000
1783690777.838,/camera/frames_published,65792.000000
1783690777.838,/camera/frames_published,65793.000000
1783690777.848,/camera/frames_published,65794.000000
1783690777.858,/camera/frames_published,65795.000000
1783690777.868,/camera/frames_published,65796.000000
1783690777.878,/camera/frames_published,65797.000000
1783690777.887,/camera/frames_published,65798.000000
1783690777.897,/camera/frames_published,65799.000000
1783690777.906,/camera/frames_published,65800.000000
1783690777.917,/camera/frames_published,65801.000000
1783690777.927,/camera/frames_published,65802.000000
1783690777.937,/camera/frames_published,65803.000000
1783690777.947,/camera/frames_published,65804.000000
1783690777.957,/camera/frames_published,65805.000000
1783690777.967,/camera/frames_published,65806.000000
1783690777.979,/camera/frames_published,65807.000000
1783690777.989,/camera/frames_published,65808.000000
1783690777.999,/camera/frames_published,65809.000000
1783690778.009,/camera/frames_published,65810.000000
1783690778.025,/camera/frames_published,65811.000000
1783690778.043,/camera/frames_published,65812.000000
1783690778.054,/camera/frames_published,65813.000000
1783690778.064,/camera/frames_published,65814.000000
1783690778.074,/camera/frames_published,65815.000000
1783690778.084,/camera/frames_published,65816.000000
1783690778.094,/camera/frames_published,65817.000000
1783690778.103,/camera/frames_published,65818.000000
1783690778.113,/camera/frames_published,65819.000000
1783690778.132,/camera/frames_published,65820.000000
1783690778.132,/camera/frames_published,65821.000000
1783690778.143,/camera/frames_published,65822.000000
1783690778.153,/camera/frames_published,65823.000000
1783690778.163,/camera/frames_published,65824.000000
1783690778.173,/camera/frames_published,65825.000000
1783690778.183,/camera/frames_published,65826.000000
1783690778.192,/camera/frames_published,65827.000000
1783690778.211,/camera/frames_published,65828.000000
1783690778.221,/camera/frames_published,65829.000000
1783690778.232,/camera/frames_published,65830.000000
1783690778.232,/camera/frames_published,65831.000000
1783690778.241,/camera/frames_published,65832.000000
1783690778.264,/camera/frames_published,65833.000000
1783690778.266,/camera/frames_published,65834.000000
1783690778.289,/camera/frames_published,65835.000000
1783690778.300,/camera/frames_published,65836.000000
1783690778.310,/camera/frames_published,65837.000000
1783690778.319,/camera/frames_published,65838.000000
1783690778.330,/camera/frames_published,65839.000000
1783690778.339,/camera/frames_published,65840.000000
1783690778.349,/camera/frames_published,65841.000000
1783690778.359,/camera/frames_published,65842.000000
1783690778.369,/camera/frames_published,65843.000000
1783690778.379,/camera/frames_published,65844.000000
1783690778.389,/camera/frames_published,65845.000000
1783690778.399,/camera/frames_published,65846.000000
1783690778.411,/camera/frames_published,65847.000000
1783690778.418,/camera/frames_published,65848.000000
1783690778.429,/camera/frames_published,65849.000000
1783690778.438,/camera/frames_published,65850.000000
1783690778.448,/camera/frames_published,65851.000000
1783690778.457,/camera/frames_published,65852.000000
1783690778.468,/camera/frames_published,65853.000000
1783690778.478,/camera/frames_published,65854.000000
1783690778.489,/camera/frames_published,65855.000000
1783690778.498,/camera/frames_published,65856.000000
1783690778.528,/camera/frames_published,65857.000000
1783690778.538,/camera/frames_published,65858.000000
1783690778.556,/camera/frames_published,65859.000000
1783690778.557,/camera/frames_published,65860.000000
1783690778.566,/camera/frames_published,65861.000000
1783690778.575,/camera/frames_published,65862.000000
1783690778.585,/camera/frames_published,65863.000000
1783690778.594,/camera/frames_published,65864.000000
1783690778.604,/camera/frames_published,65865.000000
1783690778.614,/camera/frames_published,65866.000000
