pod,podscheduled,ready,delta_s
monolithic-pattern-0,2026-07-10T11:19:15Z,2026-07-10T11:32:35Z,800
monolithic-pattern-dashboard-0,2026-07-10T11:19:15Z,2026-07-10T11:20:31Z,76
