timestamp_unix,topic,value
1780311105.906,/benchmark/inference_ms,26.432756
1780311105.951,/benchmark/inference_ms,25.866486
1780311106.009,/benchmark/inference_ms,25.283480
1780311106.045,/benchmark/inference_ms,25.518103
1780311106.091,/benchmark/inference_ms,25.071318
1780311106.137,/benchmark/inference_ms,24.590712
1780311106.184,/benchmark/inference_ms,25.262518
1780311106.233,/benchmark/inference_ms,24.678423
1780311106.279,/benchmark/inference_ms,25.342550
1780311106.327,/benchmark/inference_ms,25.420469
1780311106.377,/benchmark/inference_ms,26.839411
1780311106.426,/benchmark/inference_ms,26.293331
1780311106.474,/benchmark/inference_ms,25.221237
1780311106.523,/benchmark/inference_ms,24.784599
1780311106.569,/benchmark/inference_ms,25.293844
1780311106.616,/benchmark/inference_ms,25.328693
1780311106.666,/benchmark/inference_ms,25.171989
1780311106.713,/benchmark/inference_ms,26.519188
1780311106.763,/benchmark/inference_ms,27.281778
1780311106.812,/benchmark/inference_ms,26.729971
1780311106.859,/benchmark/inference_ms,26.340052
1780311106.906,/benchmark/inference_ms,26.233044
1780311106.956,/benchmark/inference_ms,26.424051
1780311107.001,/benchmark/inference_ms,25.487316
1780311107.049,/benchmark/inference_ms,26.487860
1780311107.099,/benchmark/inference_ms,26.077267
1780311107.145,/benchmark/inference_ms,25.689749
1780311107.219,/benchmark/inference_ms,50.614376
1780311107.287,/benchmark/inference_ms,33.759109
1780311107.330,/benchmark/inference_ms,29.744654
1780311107.383,/benchmark/inference_ms,33.824230
1780311107.440,/benchmark/inference_ms,33.626888
1780311107.494,/benchmark/inference_ms,34.093124
1780311107.551,/benchmark/inference_ms,33.511654
1780311107.607,/benchmark/inference_ms,33.774471
1780311107.661,/benchmark/inference_ms,33.734055
1780311107.717,/benchmark/inference_ms,32.379883
1780311107.774,/benchmark/inference_ms,33.384998
1780311107.828,/benchmark/inference_ms,32.113449
1780311107.881,/benchmark/inference_ms,33.483849
1780311107.936,/benchmark/inference_ms,31.969448
1780311107.985,/benchmark/inference_ms,31.259338
1780311108.037,/benchmark/inference_ms,30.839787
1780311108.087,/benchmark/inference_ms,31.257290
1780311108.139,/benchmark/inference_ms,31.318314
1780311108.191,/benchmark/inference_ms,31.206793
1780311108.241,/benchmark/inference_ms,31.014378
