timestamp_unix,topic,value
1779786865.687,/benchmark/inference_ms,33.993015
1779786865.744,/benchmark/inference_ms,33.674564
1779786865.799,/benchmark/inference_ms,32.568264
1779786865.855,/benchmark/inference_ms,32.903900
1779786865.910,/benchmark/inference_ms,33.404587
1779786865.964,/benchmark/inference_ms,33.183666
1779786866.015,/benchmark/inference_ms,32.478027
1779786866.068,/benchmark/inference_ms,31.918465
1779786866.119,/benchmark/inference_ms,32.939037
1779786866.170,/benchmark/inference_ms,32.381680
1779786866.223,/benchmark/inference_ms,32.981949
1779786866.273,/benchmark/inference_ms,31.080477
1779786866.326,/benchmark/inference_ms,32.908382
1779786866.380,/benchmark/inference_ms,32.547436
1779786866.431,/benchmark/inference_ms,32.513195
1779786866.482,/benchmark/inference_ms,32.808929
1779786866.536,/benchmark/inference_ms,32.970139
1779786866.593,/benchmark/inference_ms,32.736515
1779786866.641,/benchmark/inference_ms,30.797573
1779786866.696,/benchmark/inference_ms,32.891457
1779786866.745,/benchmark/inference_ms,32.987709
1779786866.800,/benchmark/inference_ms,32.946461
1779786866.854,/benchmark/inference_ms,32.952446
1779786866.905,/benchmark/inference_ms,32.932060
1779786866.958,/benchmark/inference_ms,32.956604
1779786867.013,/benchmark/inference_ms,30.901344
1779786867.063,/benchmark/inference_ms,32.843681
1779786867.114,/benchmark/inference_ms,31.041407
1779786867.168,/benchmark/inference_ms,32.476208
1779786867.218,/benchmark/inference_ms,32.303474
1779786867.267,/benchmark/inference_ms,31.252405
1779786867.320,/benchmark/inference_ms,32.549549
1779786867.373,/benchmark/inference_ms,31.457264
1779786867.425,/benchmark/inference_ms,33.047901
1779786867.478,/benchmark/inference_ms,31.439344
1779786867.531,/benchmark/inference_ms,32.719303
1779786867.580,/benchmark/inference_ms,32.708904
1779786867.632,/benchmark/inference_ms,32.798531
1779786867.674,/benchmark/inference_ms,22.687315
1779786867.727,/benchmark/inference_ms,31.557323
1779786867.776,/benchmark/inference_ms,32.248055
1779786867.829,/benchmark/inference_ms,32.853313
1779786867.882,/benchmark/inference_ms,32.910751
1779786867.929,/benchmark/inference_ms,28.564560
1779786867.982,/benchmark/inference_ms,32.447086
1779786868.035,/benchmark/inference_ms,32.453938
1779786868.096,/benchmark/inference_ms,32.750790
1779786868.140,/benchmark/inference_ms,32.227673
1779786868.193,/benchmark/inference_ms,32.380657
1779786868.246,/benchmark/inference_ms,33.125244
1779786868.299,/benchmark/inference_ms,31.985855
1779786868.349,/benchmark/inference_ms,32.610573
1779786868.398,/benchmark/inference_ms,31.579565
1779786868.455,/benchmark/inference_ms,35.021851
1779786868.511,/benchmark/inference_ms,34.717445
1779786868.564,/benchmark/inference_ms,32.394997
1779786868.615,/benchmark/inference_ms,31.452465
1779786868.670,/benchmark/inference_ms,32.504814
1779786868.720,/benchmark/inference_ms,32.398739
1779786868.774,/benchmark/inference_ms,33.039421
1779786868.826,/benchmark/inference_ms,31.775623
1779786868.875,/benchmark/inference_ms,31.292566
1779786868.928,/benchmark/inference_ms,31.949665
1779786868.980,/benchmark/inference_ms,32.984417
1779786869.030,/benchmark/inference_ms,32.513424
1779786869.083,/benchmark/inference_ms,31.840231
1779786869.135,/benchmark/inference_ms,33.024830
1779786869.188,/benchmark/inference_ms,32.195484
1779786869.237,/benchmark/inference_ms,32.025440
1779786869.286,/benchmark/inference_ms,26.787277
1779786869.337,/benchmark/inference_ms,31.699339
1779786869.388,/benchmark/inference_ms,31.112158
1779786869.439,/benchmark/inference_ms,32.748905
1779786869.490,/benchmark/inference_ms,31.644651
1779786869.543,/benchmark/inference_ms,32.483055
1779786869.597,/benchmark/inference_ms,31.856518
1779786869.647,/benchmark/inference_ms,32.675945
1779786869.700,/benchmark/inference_ms,31.083712
1779786869.748,/benchmark/inference_ms,29.121695
1779786869.799,/benchmark/inference_ms,31.344086
1779786869.852,/benchmark/inference_ms,32.809860
1779786869.905,/benchmark/inference_ms,32.333527
1779786869.955,/benchmark/inference_ms,32.461937
1779786870.008,/benchmark/inference_ms,31.588688
1779786870.074,/benchmark/inference_ms,30.863848
1779786870.112,/benchmark/inference_ms,33.289497
1779786870.163,/benchmark/inference_ms,32.709389
1779786870.213,/benchmark/inference_ms,29.567858
1779786870.266,/benchmark/inference_ms,32.015427
1779786870.317,/benchmark/inference_ms,32.735596
1779786870.370,/benchmark/inference_ms,32.376919
1779786870.422,/benchmark/inference_ms,32.555023
1779786870.475,/benchmark/inference_ms,31.595568
1779786870.523,/benchmark/inference_ms,32.787815
1779786870.577,/benchmark/inference_ms,32.945316
1779786870.628,/benchmark/inference_ms,32.401398
1779786870.678,/benchmark/inference_ms,31.451284
1779786870.732,/benchmark/inference_ms,32.754955
1779786870.784,/benchmark/inference_ms,32.730507
1779786870.835,/benchmark/inference_ms,32.152767
1779786870.880,/benchmark/inference_ms,25.580404
1779786870.932,/benchmark/inference_ms,31.766090
1779786870.984,/benchmark/inference_ms,30.785994
1779786871.038,/benchmark/inference_ms,33.125599
1779786871.089,/benchmark/inference_ms,32.428501
1779786871.140,/benchmark/inference_ms,32.396694
1779786871.193,/benchmark/inference_ms,32.840137
1779786871.245,/benchmark/inference_ms,31.289371
1779786871.312,/benchmark/inference_ms,32.341305
1779786871.344,/benchmark/inference_ms,28.504408
1779786871.395,/benchmark/inference_ms,30.843561
1779786871.448,/benchmark/inference_ms,32.678959
1779786871.498,/benchmark/inference_ms,32.870472
1779786871.550,/benchmark/inference_ms,31.022692
1779786871.601,/benchmark/inference_ms,30.932871
1779786871.653,/benchmark/inference_ms,32.471092
1779786871.703,/benchmark/inference_ms,32.412437
1779786871.755,/benchmark/inference_ms,31.412184
1779786871.797,/benchmark/inference_ms,24.531258
1779786871.850,/benchmark/inference_ms,31.627567
1779786871.901,/benchmark/inference_ms,32.698318
1779786871.951,/benchmark/inference_ms,31.160030
1779786872.007,/benchmark/inference_ms,32.770508
1779786872.057,/benchmark/inference_ms,32.300476
1779786872.112,/benchmark/inference_ms,31.576180
1779786872.162,/benchmark/inference_ms,30.845867
1779786872.217,/benchmark/inference_ms,33.294842
1779786872.263,/benchmark/inference_ms,29.934984
