timestamp_unix,topic,value
1779362401.141,/benchmark/inference_ms,24.487474
1779362401.189,/benchmark/inference_ms,24.278324
1779362401.232,/benchmark/inference_ms,24.648787
1779362401.279,/benchmark/inference_ms,24.861874
1779362401.324,/benchmark/inference_ms,25.272369
1779362401.371,/benchmark/inference_ms,24.593683
1779362401.418,/benchmark/inference_ms,24.799377
1779362401.462,/benchmark/inference_ms,25.173744
1779362401.508,/benchmark/inference_ms,25.208561
1779362401.555,/benchmark/inference_ms,24.640179
1779362401.602,/benchmark/inference_ms,24.754610
1779362401.647,/benchmark/inference_ms,25.033712
1779362401.693,/benchmark/inference_ms,24.943634
1779362401.737,/benchmark/inference_ms,25.201426
1779362401.782,/benchmark/inference_ms,24.494900
1779362401.828,/benchmark/inference_ms,24.533684
1779362401.876,/benchmark/inference_ms,24.697971
1779362401.921,/benchmark/inference_ms,25.136049
1779362401.967,/benchmark/inference_ms,25.134672
1779362402.014,/benchmark/inference_ms,24.658674
1779362402.059,/benchmark/inference_ms,24.780914
1779362402.104,/benchmark/inference_ms,24.730770
1779362402.150,/benchmark/inference_ms,25.319120
1779362402.196,/benchmark/inference_ms,24.711475
1779362402.242,/benchmark/inference_ms,24.547955
1779362402.287,/benchmark/inference_ms,24.809107
1779362402.332,/benchmark/inference_ms,24.792562
1779362402.378,/benchmark/inference_ms,25.030001
1779362402.423,/benchmark/inference_ms,25.263281
1779362402.469,/benchmark/inference_ms,24.435123
1779362402.517,/benchmark/inference_ms,24.619795
1779362402.562,/benchmark/inference_ms,25.013266
1779362402.607,/benchmark/inference_ms,25.349712
1779362402.653,/benchmark/inference_ms,24.309973
1779362402.703,/benchmark/inference_ms,24.903442
1779362402.746,/benchmark/inference_ms,24.644659
1779362402.792,/benchmark/inference_ms,25.795313
1779362402.840,/benchmark/inference_ms,24.765970
1779362402.895,/benchmark/inference_ms,24.585875
1779362402.936,/benchmark/inference_ms,24.924723
1779362402.979,/benchmark/inference_ms,24.781107
1779362403.025,/benchmark/inference_ms,24.495283
1779362403.073,/benchmark/inference_ms,24.635283
1779362403.118,/benchmark/inference_ms,25.075920
1779362403.164,/benchmark/inference_ms,25.002674
1779362403.210,/benchmark/inference_ms,24.232054
1779362403.257,/benchmark/inference_ms,24.395636
1779362403.303,/benchmark/inference_ms,24.870737
1779362403.349,/benchmark/inference_ms,25.091026
1779362403.394,/benchmark/inference_ms,24.473043
1779362403.440,/benchmark/inference_ms,24.242580
1779362403.486,/benchmark/inference_ms,24.508018
1779362403.533,/benchmark/inference_ms,24.826866
1779362403.579,/benchmark/inference_ms,25.488239
1779362403.625,/benchmark/inference_ms,24.597363
1779362403.671,/benchmark/inference_ms,24.553843
1779362403.717,/benchmark/inference_ms,24.767250
1779362403.760,/benchmark/inference_ms,24.757620
1779362403.807,/benchmark/inference_ms,25.317009
1779362403.853,/benchmark/inference_ms,24.385651
1779362403.901,/benchmark/inference_ms,24.723059
1779362403.945,/benchmark/inference_ms,24.935730
1779362403.991,/benchmark/inference_ms,25.023664
1779362404.037,/benchmark/inference_ms,25.239088
1779362404.084,/benchmark/inference_ms,24.709427
1779362404.130,/benchmark/inference_ms,24.738546
1779362404.176,/benchmark/inference_ms,24.853649
1779362404.220,/benchmark/inference_ms,25.329489
1779362404.265,/benchmark/inference_ms,23.778679
1779362404.308,/benchmark/inference_ms,23.827126
1779362404.356,/benchmark/inference_ms,27.663816
1779362404.402,/benchmark/inference_ms,24.762609
1779362404.452,/benchmark/inference_ms,23.652790
1779362404.498,/benchmark/inference_ms,24.136148
1779362404.545,/benchmark/inference_ms,23.968117
1779362404.589,/benchmark/inference_ms,23.665012
1779362404.635,/benchmark/inference_ms,23.800756
1779362404.679,/benchmark/inference_ms,23.848469
1779362404.723,/benchmark/inference_ms,24.065941
1779362404.767,/benchmark/inference_ms,24.067734
1779362404.812,/benchmark/inference_ms,24.061270
1779362404.856,/benchmark/inference_ms,23.876759
1779362404.901,/benchmark/inference_ms,24.191700
1779362404.944,/benchmark/inference_ms,24.047573
1779362404.988,/benchmark/inference_ms,24.085205
1779362405.033,/benchmark/inference_ms,24.055893
1779362405.078,/benchmark/inference_ms,24.343796
1779362405.122,/benchmark/inference_ms,24.367090
1779362405.168,/benchmark/inference_ms,24.008694
1779362405.213,/benchmark/inference_ms,24.227060
1779362405.255,/benchmark/inference_ms,23.589558
1779362405.300,/benchmark/inference_ms,23.807669
1779362405.346,/benchmark/inference_ms,23.526966
1779362405.391,/benchmark/inference_ms,23.745590
1779362405.435,/benchmark/inference_ms,24.423826
1779362405.481,/benchmark/inference_ms,25.220560
