timestamp_unix,topic,value
1783709701.148,/benchmark/inference_ms,32.471951
1783709701.200,/benchmark/inference_ms,31.507854
1783709701.246,/benchmark/inference_ms,27.940853
1783709701.296,/benchmark/inference_ms,31.708662
1783709701.348,/benchmark/inference_ms,32.097378
1783709701.399,/benchmark/inference_ms,32.034367
1783709701.453,/benchmark/inference_ms,31.800249
1783709701.503,/benchmark/inference_ms,31.250183
1783709701.550,/benchmark/inference_ms,31.779961
1783709701.602,/benchmark/inference_ms,31.994463
1783709701.653,/benchmark/inference_ms,31.624435
1783709701.703,/benchmark/inference_ms,28.911638
1783709701.755,/benchmark/inference_ms,32.229321
1783709701.806,/benchmark/inference_ms,31.927582
1783709701.858,/benchmark/inference_ms,31.455597
1783709701.913,/benchmark/inference_ms,31.693941
1783709701.965,/benchmark/inference_ms,32.486767
1783709702.017,/benchmark/inference_ms,32.000736
1783709702.071,/benchmark/inference_ms,32.004478
1783709702.122,/benchmark/inference_ms,32.402859
1783709702.173,/benchmark/inference_ms,31.762165
1783709702.225,/benchmark/inference_ms,32.068928
1783709702.276,/benchmark/inference_ms,32.788952
1783709702.328,/benchmark/inference_ms,31.850714
1783709702.383,/benchmark/inference_ms,31.826138
1783709702.429,/benchmark/inference_ms,28.620426
1783709702.481,/benchmark/inference_ms,32.169571
1783709702.532,/benchmark/inference_ms,32.040478
1783709702.584,/benchmark/inference_ms,32.331337
1783709702.638,/benchmark/inference_ms,32.502319
1783709702.675,/benchmark/inference_ms,21.256531
1783709702.714,/benchmark/inference_ms,21.070763
1783709702.757,/benchmark/inference_ms,24.349306
1783709702.799,/benchmark/inference_ms,22.567646
1783709702.840,/benchmark/inference_ms,22.334328
1783709702.881,/benchmark/inference_ms,22.165968
1783709702.923,/benchmark/inference_ms,21.779716
1783709702.962,/benchmark/inference_ms,21.842052
1783709703.002,/benchmark/inference_ms,21.973896
1783709703.043,/benchmark/inference_ms,21.753666
1783709703.084,/benchmark/inference_ms,21.930023
1783709703.125,/benchmark/inference_ms,21.830500
1783709703.166,/benchmark/inference_ms,22.032364
1783709703.207,/benchmark/inference_ms,21.758017
1783709703.248,/benchmark/inference_ms,21.682047
1783709703.289,/benchmark/inference_ms,21.745184
1783709703.328,/benchmark/inference_ms,21.815653
1783709703.369,/benchmark/inference_ms,21.800579
1783709703.410,/benchmark/inference_ms,22.258257
1783709703.455,/benchmark/inference_ms,24.199699
1783709703.498,/benchmark/inference_ms,23.599648
1783709703.543,/benchmark/inference_ms,23.195475
1783709703.587,/benchmark/inference_ms,23.617409
1783709703.632,/benchmark/inference_ms,23.383257
1783709703.678,/benchmark/inference_ms,25.246777
1783709703.727,/benchmark/inference_ms,25.993616
1783709703.770,/benchmark/inference_ms,25.849323
1783709703.817,/benchmark/inference_ms,23.894985
1783709703.861,/benchmark/inference_ms,23.887787
1783709703.904,/benchmark/inference_ms,24.193716
1783709703.949,/benchmark/inference_ms,24.582529
1783709703.994,/benchmark/inference_ms,24.107344
