pattern,t_zero,t_fin,t_install_e2e_s,t_ready_system_s,s_img_total_gb,t_inf_avg_ms,f_fps_pub,t_e2e_avg_ms,j_inf_ms,u_cpu_avg_pct,u_gpu_avg_pct,u_ram_avg_pct,run_dir,status,notes
overlay-canonical,2026-06-01T12:09:52Z,2026-06-01T12:11:45Z,113,110,0.00,29.98,20.24,60.65,3.25,40.65,80.96,32.47,/home/administrador/Kubernetes-deployment-patterns/results/_campaigns/20260601-120939/overlay-canonical,ok,;capture_pattern_run failed
