pod,podscheduled,ready,delta_s
microservices-pattern-camera-0,2026-05-22T07:58:15Z,2026-05-22T07:58:39Z,24
microservices-pattern-dashboard-0,2026-05-22T07:58:15Z,2026-05-22T08:01:24Z,189
microservices-pattern-llava-0,2026-05-22T07:58:15Z,2026-05-22T08:08:36Z,621
microservices-pattern-voxtral-0,2026-05-22T07:58:15Z,2026-05-22T08:08:46Z,631
microservices-pattern-yolo-0,2026-05-22T07:58:15Z,2026-05-22T08:00:56Z,161
