recv_unix,latency_ms
1773998786.4851797,2334.446044921875
1773998787.1424782,1107.3551025390625
1773998788.0379076,1332.2286376953125
1773998792.1245146,295.0370788574219
1773998793.1949239,164.89520263671875
1773998793.3878553,161.26100158691406
1773998793.8706448,343.57550048828125
1773998794.9712112,734.7701416015625
