timestamp_unix,topic,value
1779363833.198,/benchmark/latency_ms,360.539093
1779363833.589,/benchmark/latency_ms,403.642761
1779363834.081,/benchmark/latency_ms,488.037964
1779363834.526,/benchmark/latency_ms,457.096649
1779363834.986,/benchmark/latency_ms,475.843018
1779363835.374,/benchmark/latency_ms,395.512909
1779363835.799,/benchmark/latency_ms,443.684357
1779363836.202,/benchmark/latency_ms,403.848816
1779363836.595,/benchmark/latency_ms,390.292511
1779363836.968,/benchmark/latency_ms,370.585724
1779363837.432,/benchmark/latency_ms,480.959656
1779363837.844,/benchmark/latency_ms,429.773682
1779363838.264,/benchmark/latency_ms,437.496246
1779363838.713,/benchmark/latency_ms,466.670746
1779363839.152,/benchmark/latency_ms,436.144897
1779363839.653,/benchmark/latency_ms,506.908752
1779363840.093,/benchmark/latency_ms,479.889740
1779363840.499,/benchmark/latency_ms,417.239502
1779363840.920,/benchmark/latency_ms,448.046570
1779363841.371,/benchmark/latency_ms,465.613800
1779363841.819,/benchmark/latency_ms,462.902161
1779363842.203,/benchmark/latency_ms,412.662933
1779363842.503,/benchmark/latency_ms,313.607544
1779363842.894,/benchmark/latency_ms,408.640717
1779363843.316,/benchmark/latency_ms,439.206116
1779363843.715,/benchmark/latency_ms,410.333099
1779363844.102,/benchmark/latency_ms,406.148254
1779363844.522,/benchmark/latency_ms,454.075439
1779363844.854,/benchmark/latency_ms,355.180298
1779363845.323,/benchmark/latency_ms,485.086700
1779363845.706,/benchmark/latency_ms,375.832245
1779363846.039,/benchmark/latency_ms,345.409760
1779363846.430,/benchmark/latency_ms,406.569336
1779363846.875,/benchmark/latency_ms,482.147003
1779363847.248,/benchmark/latency_ms,379.340515
1779363847.633,/benchmark/latency_ms,397.796539
1779363848.045,/benchmark/latency_ms,432.734436
1779363848.446,/benchmark/latency_ms,416.818390
1779363848.879,/benchmark/latency_ms,453.351410
1779363849.282,/benchmark/latency_ms,421.048584
1779363849.676,/benchmark/latency_ms,392.498474
1779363850.016,/benchmark/latency_ms,362.714661
1779363850.491,/benchmark/latency_ms,499.250153
1779363850.907,/benchmark/latency_ms,432.078491
1779363851.313,/benchmark/latency_ms,420.578705
1779363851.731,/benchmark/latency_ms,442.428101
1779363852.170,/benchmark/latency_ms,432.714752
1779363852.605,/benchmark/latency_ms,445.757111
1779363852.998,/benchmark/latency_ms,409.787750
1779363853.368,/benchmark/latency_ms,390.191711
1779363853.788,/benchmark/latency_ms,435.548767
1779363854.181,/benchmark/latency_ms,412.593292
1779363854.664,/benchmark/latency_ms,472.064850
1779363855.060,/benchmark/latency_ms,392.413574
1779363855.460,/benchmark/latency_ms,396.765289
1779363855.887,/benchmark/latency_ms,432.761749
1779363856.293,/benchmark/latency_ms,421.252716
1779363856.702,/benchmark/latency_ms,413.363007
1779363857.105,/benchmark/latency_ms,415.359161
1779363857.363,/benchmark/latency_ms,256.307190
1779363857.772,/benchmark/latency_ms,403.834259
1779363858.172,/benchmark/latency_ms,418.711334
1779363858.604,/benchmark/latency_ms,423.799072
1779363859.049,/benchmark/latency_ms,455.310760
1779363859.443,/benchmark/latency_ms,391.925232
1779363859.819,/benchmark/latency_ms,386.781494
1779363860.160,/benchmark/latency_ms,372.879303
1779363860.582,/benchmark/latency_ms,437.557648
1779363860.986,/benchmark/latency_ms,418.055695
1779363861.404,/benchmark/latency_ms,440.301422
1779363861.723,/benchmark/latency_ms,313.730560
1779363862.141,/benchmark/latency_ms,432.249939
1779363862.496,/benchmark/latency_ms,379.036957
1779363862.866,/benchmark/latency_ms,389.299438
1779363863.226,/benchmark/latency_ms,372.969727
1779363863.618,/benchmark/latency_ms,396.915619
1779363863.965,/benchmark/latency_ms,363.841797
1779363864.363,/benchmark/latency_ms,405.036652
1779363864.734,/benchmark/latency_ms,396.635559
1779363865.099,/benchmark/latency_ms,376.505981
1779363865.474,/benchmark/latency_ms,407.996826
1779363865.826,/benchmark/latency_ms,369.038971
1779363866.234,/benchmark/latency_ms,412.263702
1779363866.557,/benchmark/latency_ms,323.233276
1779363866.866,/benchmark/latency_ms,319.382782
1779363867.245,/benchmark/latency_ms,365.232208
1779363867.635,/benchmark/latency_ms,396.213715
1779363867.997,/benchmark/latency_ms,370.260956
1779363868.478,/benchmark/latency_ms,505.598145
1779363868.912,/benchmark/latency_ms,447.352356
