timestamp_unix,topic,value
1779356921.270,/benchmark/inference_ms,25.190687
1779356921.315,/benchmark/inference_ms,24.473488
1779356921.363,/benchmark/inference_ms,24.474577
1779356921.408,/benchmark/inference_ms,24.471634
1779356921.452,/benchmark/inference_ms,24.327444
1779356921.499,/benchmark/inference_ms,24.337364
1779356921.546,/benchmark/inference_ms,24.359892
1779356921.591,/benchmark/inference_ms,24.677450
1779356921.635,/benchmark/inference_ms,24.431059
1779356921.683,/benchmark/inference_ms,24.405746
1779356921.735,/benchmark/inference_ms,30.597589
1779356921.778,/benchmark/inference_ms,24.211767
1779356921.823,/benchmark/inference_ms,24.434355
1779356921.871,/benchmark/inference_ms,24.581453
1779356921.921,/benchmark/inference_ms,27.744892
1779356921.971,/benchmark/inference_ms,27.544514
1779356922.021,/benchmark/inference_ms,28.652679
1779356922.067,/benchmark/inference_ms,24.735434
1779356922.112,/benchmark/inference_ms,24.341942
1779356922.157,/benchmark/inference_ms,24.101627
1779356922.201,/benchmark/inference_ms,24.838217
1779356922.248,/benchmark/inference_ms,24.134586
1779356922.291,/benchmark/inference_ms,23.808226
1779356922.336,/benchmark/inference_ms,24.326262
1779356922.381,/benchmark/inference_ms,24.730444
1779356922.427,/benchmark/inference_ms,24.584719
1779356922.471,/benchmark/inference_ms,24.150427
1779356922.516,/benchmark/inference_ms,24.238104
1779356922.563,/benchmark/inference_ms,24.446226
1779356922.607,/benchmark/inference_ms,24.574032
1779356922.654,/benchmark/inference_ms,24.511663
1779356922.700,/benchmark/inference_ms,24.751242
1779356922.746,/benchmark/inference_ms,24.515535
1779356922.791,/benchmark/inference_ms,24.313847
1779356922.837,/benchmark/inference_ms,24.338676
1779356922.881,/benchmark/inference_ms,24.100666
1779356922.925,/benchmark/inference_ms,24.389044
1779356922.973,/benchmark/inference_ms,24.312342
1779356923.020,/benchmark/inference_ms,24.600590
1779356923.066,/benchmark/inference_ms,24.064188
1779356923.113,/benchmark/inference_ms,24.343477
1779356923.158,/benchmark/inference_ms,24.438194
1779356923.203,/benchmark/inference_ms,24.544559
1779356923.248,/benchmark/inference_ms,24.286390
1779356923.294,/benchmark/inference_ms,24.273144
1779356923.340,/benchmark/inference_ms,24.336054
1779356923.384,/benchmark/inference_ms,24.289846
1779356923.430,/benchmark/inference_ms,24.200920
1779356923.475,/benchmark/inference_ms,24.735275
1779356923.522,/benchmark/inference_ms,24.404915
1779356923.566,/benchmark/inference_ms,24.465105
1779356923.613,/benchmark/inference_ms,24.295702
1779356923.659,/benchmark/inference_ms,24.448179
1779356923.705,/benchmark/inference_ms,24.502865
1779356923.750,/benchmark/inference_ms,24.406227
1779356923.796,/benchmark/inference_ms,24.147099
1779356923.841,/benchmark/inference_ms,24.467186
1779356923.888,/benchmark/inference_ms,24.393394
1779356923.933,/benchmark/inference_ms,24.292183
1779356923.979,/benchmark/inference_ms,24.180346
1779356924.023,/benchmark/inference_ms,24.442835
1779356924.070,/benchmark/inference_ms,24.229080
1779356924.115,/benchmark/inference_ms,24.417812
1779356924.163,/benchmark/inference_ms,24.157913
1779356924.211,/benchmark/inference_ms,24.667917
1779356924.254,/benchmark/inference_ms,24.452978
1779356924.299,/benchmark/inference_ms,24.499569
1779356924.348,/benchmark/inference_ms,24.528816
1779356924.393,/benchmark/inference_ms,24.818762
1779356924.437,/benchmark/inference_ms,24.371861
1779356924.481,/benchmark/inference_ms,24.145691
1779356924.527,/benchmark/inference_ms,24.327093
1779356924.572,/benchmark/inference_ms,24.817064
1779356924.617,/benchmark/inference_ms,24.316278
1779356924.664,/benchmark/inference_ms,24.297237
1779356924.712,/benchmark/inference_ms,24.581711
1779356924.755,/benchmark/inference_ms,24.569809
1779356924.802,/benchmark/inference_ms,24.350645
1779356924.846,/benchmark/inference_ms,24.273848
1779356924.891,/benchmark/inference_ms,23.979519
1779356924.936,/benchmark/inference_ms,24.651503
1779356924.980,/benchmark/inference_ms,24.401396
1779356925.030,/benchmark/inference_ms,28.589962
1779356925.081,/benchmark/inference_ms,25.540152
1779356925.128,/benchmark/inference_ms,24.630062
1779356925.178,/benchmark/inference_ms,28.423309
1779356925.223,/benchmark/inference_ms,24.749931
