timestamp_unix,topic,value
1783713607.153,/camera/frames_published,49337.000000
1783713607.167,/camera/frames_published,49338.000000
1783713607.180,/camera/frames_published,49339.000000
1783713607.195,/camera/frames_published,49340.000000
1783713607.205,/camera/frames_published,49341.000000
1783713607.218,/camera/frames_published,49342.000000
1783713607.230,/camera/frames_published,49343.000000
1783713607.242,/camera/frames_published,49344.000000
1783713607.263,/camera/frames_published,49345.000000
1783713607.272,/camera/frames_published,49346.000000
1783713607.279,/camera/frames_published,49347.000000
1783713607.292,/camera/frames_published,49348.000000
1783713607.304,/camera/frames_published,49349.000000
1783713607.317,/camera/frames_published,49350.000000
1783713607.332,/camera/frames_published,49351.000000
1783713607.341,/camera/frames_published,49352.000000
1783713607.355,/camera/frames_published,49353.000000
1783713607.366,/camera/frames_published,49354.000000
1783713607.381,/camera/frames_published,49355.000000
1783713607.391,/camera/frames_published,49356.000000
1783713607.406,/camera/frames_published,49357.000000
1783713607.416,/camera/frames_published,49358.000000
1783713607.428,/camera/frames_published,49359.000000
1783713607.441,/camera/frames_published,49360.000000
1783713607.456,/camera/frames_published,49361.000000
1783713607.469,/camera/frames_published,49362.000000
1783713607.478,/camera/frames_published,49363.000000
1783713607.491,/camera/frames_published,49364.000000
1783713607.505,/camera/frames_published,49365.000000
1783713607.522,/camera/frames_published,49366.000000
1783713607.530,/camera/frames_published,49367.000000
1783713607.543,/camera/frames_published,49368.000000
1783713607.553,/camera/frames_published,49369.000000
1783713607.568,/camera/frames_published,49370.000000
1783713607.578,/camera/frames_published,49371.000000
1783713607.593,/camera/frames_published,49372.000000
1783713607.602,/camera/frames_published,49373.000000
1783713607.619,/camera/frames_published,49374.000000
1783713607.627,/camera/frames_published,49375.000000
1783713607.642,/camera/frames_published,49376.000000
1783713607.651,/camera/frames_published,49377.000000
1783713607.664,/camera/frames_published,49378.000000
1783713607.677,/camera/frames_published,49379.000000
1783713607.692,/camera/frames_published,49380.000000
1783713607.702,/camera/frames_published,49381.000000
1783713607.717,/camera/frames_published,49382.000000
1783713607.725,/camera/frames_published,49383.000000
1783713607.738,/camera/frames_published,49384.000000
1783713607.758,/camera/frames_published,49385.000000
1783713607.763,/camera/frames_published,49386.000000
1783713607.774,/camera/frames_published,49387.000000
1783713607.786,/camera/frames_published,49388.000000
1783713607.800,/camera/frames_published,49389.000000
1783713607.811,/camera/frames_published,49390.000000
